name;intro;url;date;mark
兄弟 / Brothers;2009-12-04(美国) / 托比·马奎尔 / 杰克·吉伦哈尔 / 娜塔莉·波特曼 / 山姆·夏普德 / 梅尔·温宁汉姆 / 拜莉·麦迪逊 / 泰勒·吉蕾 / 帕特里克·约翰·弗吕格 / 小克利夫顿·克林斯 / 凯瑞·穆里根 / 纳维德·内加班 / 伊桑·苏普利 / 阿荣·希弗 / Ray Prewitt / Michael-David Aragon / 尊尼·赫克托 / 大卫·曼扎纳雷斯 / 史蒂芬·布莱克史密斯 / 瑞贝卡·格兰特 / 珍妮·瓦德 / J·内森·西蒙斯 / 美国 / 吉姆·谢里丹 / 105 分钟 / 兄弟 / 剧情 / 惊悚 / 战争 / 戴维·贝尼奥夫 David Benioff / 英语;https://movie.douban.com/subject/2277841/;2018-09-09;0
唐璜 / Don Jon;2013-01-18(圣丹斯电影节) / 2013-09-27(美国) / 约瑟夫·高登-莱维特 / 斯嘉丽·约翰逊 / 朱丽安·摩尔 / 托尼·丹扎 / 格伦妮·海德利 / 布丽·拉尔森 / 罗伯·布朗 / 杰里米·卢克 / 伊塔莉·里奇 / 罗安妮·毕晓普 / 查宁·塔图姆 / 安妮·海瑟薇 / 亚历克茜·德克萨丝 / 塔尼娅 / Antoinette Nikprelaj / Arielle Reitsma / 桑妮·莱恩 / 保罗·本-维克托 / 里兹万·曼吉 / 贝基·奥唐诺休 / 梅根·古德 / 小库珀·古丁 / 妮娜·阿格戴尔 / 莎拉·杜蒙 / 美国 / 约瑟夫·高登-莱维特 / 90分钟 / 唐璜 / 剧情 / 喜剧 / 爱情 / 约瑟夫·高登-莱维特 Joseph Gordon-Levitt / 英语;https://movie.douban.com/subject/10482125/;2018-09-09;0
几近成名 / Almost Famous;2000-09-13(美国) / 比利·克鲁德普 / 弗兰西斯·麦克多蒙德 / 凯特·哈德森 / 杰森·李 / 派屈克·福吉特 / 佐伊·丹斯切尔 / 迈克尔·安格拉诺 / 安娜·帕奎因 / 费尔鲁扎·鲍克 / 诺亚·泰勒 / 马克·科兹莱克 / 菲利普·塞默·霍夫曼 / 利兹·斯托贝尔 / 吉米·法伦 / 碧悠·菲利浦斯 / J·J·科恩 / 马克·佩灵顿 / 艾恩·贝利 / 雷恩·威尔森 / Erin Foley / 宝蕾·佩雷特 / 扎克·沃德 / 约翰·帕特里克·阿梅多利 / 威廉·麦鲍瑟 / 马克·马龙 / 凯文·苏斯曼 / Eric Rosenberg / 查尔斯·沃克 / 艾瑞克·斯通斯崔特 / 特瑞·陈 / 杰伊·巴鲁切尔 / 美国 / 卡梅伦·克罗 / 122分钟 / 162分钟(导演剪辑版) / 几近成名 / 剧情 / 音乐 / 卡梅伦·克罗 Cameron Crowe / 英语;https://movie.douban.com/subject/1292352/;2018-09-09;5
西力传 / Zelig;1983-07-15 / 伍迪·艾伦 / 米亚·法罗 / 帕特里克·霍根 / 马文恰特诺弗 / 保罗·内文斯 / Howard Erskine / George Hamlin / Ralph Bell / 理查德·怀廷 / Edward McPhillips / 盖尔·汉森 / 迈克尔·杰特 / 皮特·麦克罗比 / Sol Lomita / 玛丽·路易丝·威尔逊 / Alice Beardsley / 葆拉·特鲁曼 / Marianne Tatum / Michael Kell / 约翰·罗斯曼 / Stephanie Farrow / 黛伯拉·拉什 / Stanley Simmonds / Robert Berger / 雅尼娜·杰克逊 / 约翰·多马尼安 / 威利霍尔特 / 苏珊·桑塔格 / 欧文·豪 / 索尔·贝娄 / Bricktop / Bruno Bettelheim / John Morton Blum / Ellen Garrison / Theodore R. Smits / Kuno Sponholz / 艾德·赫利希 / Dwight Weist / Gordon Gould / Wendell Craig / 马克斯·阿曼 / Arthur Anderson / 乔瑟芬·贝克 / 迈克尔·布莱文斯 / 范妮·布莱斯 / Wilhelm Brückner / 詹姆斯·卡格尼 / 阿尔·卡彭 / 查理·卓别林 / 约翰·卡尔文·柯立芝 / 玛丽恩·戴维斯 / 朵乐丝·德里奥 / Sepp Dietrich / 乔·狄马乔 / 玛丽·杜丝勒 / F·司各特·菲茨杰拉德 / Lou Gehrig / 约瑟夫·戈培尔 / Harold 'Red' Grange / 赫尔曼·戈林 / William Randolph Hearst / 鲁道夫·赫斯 / Bobby Jones / Elizabeth Kaitan / Robert Ley / Charles A. Lindbergh / 卡洛·朗白 / 阿道夫·门吉欧 / 汤姆·米克斯 / 梅·奎斯特尔 / 美国 / 伍迪·艾伦 / 79分钟 / 西力传 / 喜剧 / 奇幻 / 伍迪·艾伦 Woody Allen / 英语 / 德语;https://movie.douban.com/subject/1293846/;2018-09-09;0
爱与死 / Love and Death;1975-06-10 / 伍迪·艾伦 / 黛安·基顿 / 费奥多尔·阿特金 / 杰西卡·哈珀 / Glenn Williams / 美国 / 法国 / 伍迪·艾伦 / 85 分钟 / 爱与死 / 喜剧 / 战争 / Woody Allen / 英语;https://movie.douban.com/subject/1293945/;2018-09-09;0
王牌贱谍：格林斯比 / The Brothers Grimsby;2016-02-24(美国) / 萨莎·拜伦·科恩 / 马克·斯特朗 / 艾拉·菲舍尔 / 蕾蓓尔·威尔森 / 加布蕾·丝迪贝 / 佩内洛普·克鲁兹 / 安娜贝拉·沃丽丝 / 伊恩·麦柯肖恩 / 斯科特·阿金斯 / 大卫·哈雷伍德 / 山姆·哈兹尔丁 / 莱斯·施拉普内尔 / 布伦丹·帕特里克斯 / 王丽雅 / 李·尼古拉斯·哈里斯 / 约翰尼·维加斯 / 罗里·基南 / Gabriel Chay Palmer / 优素福·霍弗利 / 塔姆欣·伊格顿 / 巴克德·阿巴蒂 / 肖恩·托马斯 / 英国 / 澳大利亚 / 美国 / www.thebrothersgrimsby-movie.com / 路易斯·莱特里尔 / 83分钟 / 王牌贱谍：格林斯比 / 喜剧 / 动作 / 萨莎·拜伦·科恩 Sacha Baron Cohen / 菲尔·约翰斯顿 Phil Johnston / 彼得·贝恩汉姆 Peter Baynham / 英语;https://movie.douban.com/subject/25830732/;2018-09-09;0
隐秘 / La sconosciuta;2006-10-18(罗马电影节) / 2006-10-20(意大利) / 克谢尼娅·拉波波尔特 / 米凯莱·普拉奇多 / 克劳迪亚·杰里尼 / 皮埃拉·迪格利·埃斯波斯蒂 / 阿历桑多罗·哈伯 / 克拉拉·朵珊娜 / 安赫拉·莫利纳 / 玛格丽塔·布伊 / 皮耶尔弗兰切斯科·法维诺 / 尼古拉·迪·平托 / 保罗·埃尔莫 / 西蒙娜·诺比利 / 埃丽萨·莫鲁奇 / 朱利亚·迪·奎里欧 / 皮诺·卡拉布里亚 / 意大利 / 朱塞佩·托纳多雷 / 118 分钟 / 隐秘 / 剧情 / 悬疑 / 惊悚 / 朱塞佩·托纳多雷 Giuseppe Tornatore / 马西莫·德·丽塔 Massimo De Rita / 意大利语;https://movie.douban.com/subject/1878616/;2018-09-09;0
亿万 第一季 / Billions Season 1;2016-01-17(美国) / 玛姬·丝弗 / 戴米恩·路易斯 / 保罗·吉亚玛提 / 玛琳·阿克曼 / 大卫·科斯塔贝尔 / 内森·达罗 / 杰克·戈尔 / 特里·金尼 / 托比·莱昂纳德·摩尔 / 凯利·奥科 / 康多拉·拉沙德 / 萨姆·吉尔罗伊 / 苏珊·卡莉奇·沃森 / 乔安妮·塔克 / 丹尼尔·艾萨克 / 克里斯托弗·保罗·理查兹 / 杰弗里·德曼 / 伊芬什·哈德拉 / 阿莱西娅·苏什科 / 吉纳维芙亚当斯 / 约翰·桑德斯 / 梅丽莎·乔伊斯 / 亚历克莎·斯温顿 / 美国 / www.sho.com/billions / 尼尔·博格 / 詹姆斯·弗雷 / 尼尔·拉布特 / 斯考特·霍恩巴契 / 史蒂芬·吉伦哈尔 / 苏珊娜·怀特 / 安娜·波顿 / 瑞安·弗雷克 / 迈克尔·科斯塔 / 约翰·达尔 / 卡瑞恩·库萨马 / 亿万 / 60分钟 / 亿万 / 剧情 / 布赖恩·科佩尔曼 Brian Koppelman / 大卫·莱维恩 David Levien / 安德鲁•罗斯•索尔金 Andrew Ross Sorkin / 英语;https://movie.douban.com/subject/26200198/;2018-09-09;0
黑镜 第二季 / Black Mirror Season 2;2013-02-11(英国) / 海莉·阿特维尔 / 多姆纳尔·格里森 / 塔彭丝·米德尔顿 / 勒诺拉·克里奇洛 / 丹尼尔·里格比 / 迈克尔·史麦利 / 英迪拉·安格 / 西妮德·马修斯 / 莎拉霍尔 / 大卫·阿贾拉 / 伊恩 博纳 / 克莱尔·基兰 / 克洛伊·皮里 / 克里斯蒂娜·钟 / 杰森·弗莱明 / 托比亚斯·门基斯 / 肯尼斯·克拉德 / 英国 / www.channel4.com/programmes/black-mirror / 欧文·哈里斯 / 布林·希金斯 / 卡尔·蒂贝茨 / 黑镜 / 45分钟 / 黑镜 / 剧情 / 科幻 / 惊悚 / 查理·布鲁克 Charlie Brooker / 英语 / 西班牙语 / 汉语普通话;https://movie.douban.com/subject/11502153/;2018-09-09;0
黑镜 第四季 / Black Mirror Season 4;2017-12-29(美国) / 杰西·普莱蒙 / 克里斯汀·米利欧缇 / 吉米·辛普森 / 比利·马格努森 / 米凯拉·科尔 / 奥赛·伊克希尔 / 罗丝玛丽·德薇特 / 布伦娜·哈丁 / 欧文·泰格 / 安吉拉·弗恩特 / 尼古拉斯·坎贝尔 / 保罗·布朗斯坦 / 安德丽亚·瑞斯波罗格 / 安东尼·威尔士 / 乔治娜·坎贝尔 / 乔·科尔 / 乔治·布莱顿 / 格温妮丝·凯沃斯 / 杰西·卡芙 / 玛克辛·皮克 / 克林特·戴尔 / 道格拉斯·霍奇斯 / 利蒂希娅·赖特 / 丹尼尔·莱派恩 / 亚历山德拉·罗奇 / 亚伦·保尔 / 布赖恩·佩蒂福 / 阿明·卡丽玛 / 詹姆斯·伊莱斯 / 阿曼达·沃伦 / 阿尔迪斯·霍吉 / 萨拉·阿伯特 / 卡伦·索尼娅·塞沃尔 / 安德鲁·高尔 / 米兰卡·布鲁克斯 / 邓普斯·布瑞克 / 汤姆·穆艾伦 / 阿妮娅 霍奇 / 保罗·G·雷蒙德 / 艾比·奎因 / 尼基·陶起亚 / 杰克 ·戴维斯 / 拉杰·保罗 / 莉莉·雷德 / 美国 / 托比·海恩斯 / 朱迪·福斯特 / 约翰·希尔寇特 / 蒂莫西·范·帕腾 / 大卫·斯雷德 / 柯尔姆·麦卡锡 / 黑镜 / 60分钟 / 黑镜 / 剧情 / 科幻 / 惊悚 / 查理·布鲁克 Charlie Brooker / 威廉·布里奇斯 William Bridges / 英语;https://movie.douban.com/subject/26898192/;2018-09-09;0
黑镜 第三季 / Black Mirror Season 3;2016-10-21(美国) / 古古·姆巴塔-劳 / 麦肯兹·戴维斯 / 布莱丝·达拉斯·霍华德 / 凯莉·麦克唐纳 / 杰罗姆·弗林 / 埃里克斯·劳瑟 / 爱丽丝·伊芙 / 詹姆斯·诺顿 / 迈克尔·凯利 / 马拉基·卡比 / 玛德琳·布鲁尔 / 怀亚特·罗素 / 汉娜·乔恩-卡门 / 费伊·马赛 / 本尼迪克特·王 / 亚里安妮·拉贝德 / 乔·阿姆斯特朗 / 本·迈尔斯 / 汉娜·斯蒂尔 / 乔纳斯·卡尔森 / 小比利·格里芬 / 莎拉·贝克·马瑟 / 雯叶特·罗宾逊 / 霍莉·登普西 / 莉莉·雷德 / 切莉·琼斯 / 保罗·巴泽利 / 齐吉·希思 / 罗丽斯·哈里森 / 迪米特里·格里特萨斯 / 加文·斯特豪斯 / 鲁伯特·艾弗雷特 / 莎拉·斯努克 / 山村健 / 美国 / 英国 / 欧文·哈里斯 / 乔·赖特 / 詹姆斯·瓦特金斯 / 雅各布·维尔布鲁根 / 詹姆斯·哈维斯 / 丹·特拉亨伯格 / 黑镜 / 60分钟 / 89分钟(第六集) / 黑镜 / 剧情 / 科幻 / 惊悚 / 查理·布鲁克 Charlie Brooker / 拉什达·琼斯 Rashida Jones / 迈克尔·舒尔 Michael Schur / 英语;https://movie.douban.com/subject/25966044/;2018-09-09;0
黑镜 第一季 / Black Mirror Season 1;2011-12-04(英国) / 罗里·金奈尔 / 鲁伯特·艾弗雷特 / 丹尼尔·卡卢亚 / 托比·凯贝尔 / 杰西卡·布朗·芬德利 / 艾伦·里奇 / 保罗·帕波维尔 / 汤姆·库伦 / 菲比·福克斯 / 杰妮·斯巴克 / 苏菲·肯尼迪·克拉克 / 帕特里克·肯尼迪 / 安娜·威尔逊-琼斯 / Chetna Pandya / Mona Goodwin / 凯莉·海斯 / 沙扎德·拉蒂夫 / 大卫·芬恩 / 汉娜·乔恩-卡门 / 丹尼尔·莱派恩 / 马特·斯托克 / 朱迪·惠特克 / 唐纳德·桑普特 / 艾米·贝丝·海耶斯 / 丽贝卡·斯塔顿 / 苏菲·吴 / 琳赛·邓肯 / 安德鲁·诺 / 吉米·米斯特雷 / 伊莎贝拉·拉夫兰德 / 尼克·亨德里克斯 / 莉迪亚·威尔逊 / 英国 / www.channel4.com/programmes/black-mirror / 尤洛斯·林 / 奥图·巴瑟赫斯特 / 布莱恩·威尔许 / 黑镜 / 45分钟 / 黑镜 / 剧情 / 科幻 / 惊悚 / 查理·布鲁克 Charlie Brooker / Jesse Armstrong / Kanak Huq / 英语;https://movie.douban.com/subject/7054120/;2018-09-09;0
边境杀手 / Sicario;2015-05-19(戛纳电影节) / 2015-10-02(美国) / 艾米莉·布朗特 / 本尼西奥·德尔·托罗 / 乔什·布洛林 / 维克多·加博 / 乔·博恩瑟 / 丹尼尔·卡卢亚 / 杰弗里·多诺万 / 劳尔·特鲁希洛 / 胡里奥·赛迪罗 / 汉克·罗杰森 / 马克斯米利亚诺·赫尔南德斯 / 艾伦·D·柏温 / 迪兰·科宁 / 马修·佩奇 / 约翰·彼得·贝尔纳多 / 洛拉·玛汀内斯-康宁安 / 马蒂·林赛 / 亚历克斯·奈特 / 瑞欧·亚历山大 / 萨拉·明妮奇 / 埃德加·阿雷拉 / 美国 / www.sicariofilm.com / 丹尼斯·维伦纽瓦 / 121分钟 / 边境杀手 / 剧情 / 犯罪 / 惊悚 / 泰勒·谢里丹 Taylor Sheridan / 英语 / 西班牙语;https://movie.douban.com/subject/25881247/;2018-09-09;0
爱恋 / Love;2015-05-20(戛纳电影节) / 2015-07-15(法国) / 卡尔·格洛斯曼 / 黛博拉·海薇 / 奥米·穆尤克 / 克拉拉·克里斯汀 / 贝努瓦·戴比 / 文森特·马拉瓦尔 / 胡安·萨维德拉 / 阿隆·佩奇斯 / 伊莎贝尔·尼库 / 斯黛拉·罗夏 / 加斯帕·诺 / 法国 / 比利时 / love-lefilm.com / 加斯帕·诺 / 135分钟 / 爱恋 / 剧情 / 爱情 / 情色 / 加斯帕·诺 Gaspar Noé / 英语;https://movie.douban.com/subject/25933898/;2018-09-09;0
恶狗帮 / Dog Pound;2010-06-23 / 劳伦斯·贝恩 / Alexander Conti / 亚当·布切 / Tim Turnell / Shawn Doucette / 斯利姆·崔格 / 马泰奥·莫拉雷斯 / 肖恩·齐佩尔 / 法国 / 加拿大 / 英国 / 金·沙比荣 / 91 min / 恶狗帮 / 剧情 / Kim Chapiron / Jeremie Delon / 英语;https://movie.douban.com/subject/4723096/;2018-09-09;0
监狱生活 / Felon;2008-07-18 / 斯蒂芬·多尔夫 / 马利索·妮可 / 安妮·阿彻 / 拉内尔·斯托瓦尔 / 方·基默 / 山姆·夏普德 / 强尼·莱维斯 / 哈罗德·佩里诺 / 肖恩·普林斯 / 克里斯·勃朗宁 / 尼克·齐兰德 / 格雷格·塞拉诺 / 杰克·沃克 / 内特·派克 / Christien Tinsley / 迈克·史密斯 / 美国 / 里克·罗曼·沃夫 / 104 分钟 / 监狱生活 / 犯罪 / 剧情 / Ric Roman Waugh / 英语;https://movie.douban.com/subject/3072779/;2018-09-09;0
马男波杰克 第二季 / BoJack Horseman Season 2;2015-07-17(美国) / 威尔·阿奈特 / 爱丽森·布里 / 亚伦·保尔 / 艾米·塞德丽丝 / 保罗·F·汤普金斯 / 克里斯汀·沙尔 / 斯坦利·图齐 / 约翰·卡拉辛斯基 / 克里斯汀·芭伦斯基 / 玛格·马丁戴尔 / 丽莎·库卓 / 蕾克·贝尔 / 史蒂芬·寇贝尔 / 艾伦·阿金 / 艾米·舒默 / 戴德里克·巴德 / 黄阿丽 / 奥利维亚·王尔德 / 亚当·康诺弗 / 保罗·麦卡特尼 / 乔尔·麦克哈尔 / 温蒂·马力克 / J·K·西蒙斯 / 莱恩·约翰逊 / 约翰·赵 / 丹尼尔·雷德克里夫 / 阿雅·娜奥米·金 / 瑞奇·热维斯 / 美国 / bojackhorseman.com / J·C·冈泽尔兹 / 马男波杰克 / 25分钟 / 马男波杰克 / 喜剧 / 动画 / 拉尔菲尔·鲍勃-瓦克斯伯格 Raphael Bob-Waksberg / 英语;https://movie.douban.com/subject/26295873/;2018-09-09;0
马男波杰克 第三季 / BoJack Horseman Season 3;2016-07-22(美国) / 威尔·阿奈特 / 艾米·塞德丽丝 / 爱丽森·布里 / 保罗·F·汤普金斯 / 亚伦·保尔 / 安吉拉·贝塞特 / 劳尔·埃斯帕扎 / 凯特·贝兰特 / 戴德里克·巴德 / 玛格·马丁戴尔 / 戴夫·弗兰科 / 玛拉·威尔逊 / 金可·格伦 / 美国 / bojackhorseman.com / J·C·冈泽尔兹 / 马男波杰克 / 28分钟 / 马男波杰克 / 动画 / 拉尔菲尔·鲍勃-瓦克斯伯格 Raphael Bob-Waksberg / 英语;https://movie.douban.com/subject/26581673/;2018-09-09;0
马男波杰克 第四季 / BoJack Horseman Season 4;2017-09-08(美国) / 威尔·阿奈特 / 艾米·塞德丽丝 / 爱丽森·布里 / 保罗·F·汤普金斯 / 亚伦·保尔 / 戴德里克·巴德 / 蕾克·贝尔 / 安德鲁·布劳尔 / 大卫·切斯 / 凯伦 科尔曼 / 劳尔·埃斯帕扎 / 阿帕纳·纳彻 / 马克·雅可布 / 杰西卡·贝尔 / 美国 / 艾米·温弗瑞 / 安妮·沃克·法瑞尔 / 亚伦·朗 / 马特·吉劳法罗 / 奥图 ·穆加 / 蒂姆·劳奇 / 马男波杰克 / 25分钟 / 马男波杰克 / 剧情 / 喜剧 / 动画 / 拉尔菲尔·鲍勃-瓦克斯伯格 Raphael Bob-Waksberg / 英语;https://movie.douban.com/subject/26842335/;2018-09-09;0
马男波杰克 第一季 / BoJack Horseman Season 1;2014-08-22(美国) / 亚伦·保尔 / 威尔·阿奈特 / 艾米·塞德丽丝 / 爱丽森·布里 / 保罗·F·汤普金斯 / 帕顿·奥斯瓦尔特 / 克里斯汀·沙尔 / 斯坦利·图齐 / 安杰丽卡·休斯顿 / 约翰·卡拉辛斯基 / 郑肯 / 迈克·奥麦利 / Nathalia Hencker / 史蒂芬·寇贝尔 / 奥利维亚·王尔德 / 蕾切尔·布鲁姆 / 梅丽莎·里奥 / 亚当·康诺弗 / 克里斯汀·肯诺恩斯 / 朱迪·格雷尔 / 尼古拉斯·冈萨雷斯 / 野路美苗 / J·K·西蒙斯 / 伊薇特·尼科尔·布朗 / 娜奥米·沃茨 / 玛格·马丁戴尔 / 美国 / bojackhorseman.com / J·C·冈泽尔兹 / 马男波杰克 / 25分钟 / 马男波杰克 / 剧情 / 喜剧 / 动画 / 拉尔菲尔·鲍勃-瓦克斯伯格 Raphael Bob-Waksberg / 英语;https://movie.douban.com/subject/25900177/;2018-09-09;0
捷克惊魂夜 / Jedné noci v jednom meste;2007-01-25(捷克) / 捷克 / www.jednenoci.cz / 杨·维里赫 / 67分钟 / 捷克惊魂夜 / 动画 / 奇幻 / Ivan Arsenyev / Jan Balej / 捷克语;https://movie.douban.com/subject/1963605/;2018-09-09;5
阿黛尔的生活 / La vie d'Adèle;2013-05-23(戛纳电影节) / 2013-10-09(法国) / 2013-10-09(比利时) / 阿黛尔·艾克萨勒霍布洛斯 / 蕾雅·赛杜 / 萨利姆·克希乌什 / 热雷米·拉厄尔特 / 卡特琳·萨雷 / 奥雷利安·雷克因 / 莫娜·瓦尔拉芬斯 / 阿尔玛·佐杜洛夫斯基 / 安娜·卢瓦雷 / 本杰明·思科索 / 桑德尔·丰泰克 / 本努瓦·匹隆 / 卡米拉·拉瑟福德 / 露西·比巴尔 / 芭娅·莱哈兹 / 范妮莫林 / 茱蒂斯·霍尔什奇 / 法国 / 比利时 / 西班牙 / 突尼斯 / 阿布戴·柯西胥 / 179分钟 / 阿黛尔的生活 / 剧情 / 爱情 / 同性 / 阿布戴·柯西胥 Abdel Kechiche / Julie Maroh / Ghalia Lacroix / 法语 / 英语;https://movie.douban.com/subject/10535568/;2018-09-09;0
龙纹身的女孩 / Män som hatar kvinnor;2009-02-27(瑞典) / 迈克尔·恩奎斯特 / 劳米·拉佩斯 / 莱娜·恩卓 / 斯文-伯蒂尔·陶布 / 彼得·哈贝尔 / 彼得·安德森 / 马莉卡·拉格尔克朗斯 / 英格瓦·希德沃尔 / 比约恩·格拉纳特 / 阿娃·弗洛灵 / 米凯利斯·库佐吉亚纳基斯 / 安妮卡·哈林 / 索菲亚·德拉普 / 托马斯·科勒 / 大卫·丹席克 / 斯特凡·索克 / 哥斯塔·布雷德费尔特 / 弗雷德里克·奥尔森 / 雅各布·埃里克松 / 古内尔·林德布洛姆 / 安娜·雅斯敏·盖比 / 米卡尔·拉姆 / 伦纳特·R·斯文森 / 威利·安德亚森 / 亚历山德拉·帕斯卡里杜 / 特希拉·布拉德 / 茱莉亚·斯波尔 / 瑞典 / 丹麦 / 德国 / 挪威 / 涅尔斯·阿登·欧普勒夫 / 152分钟 / 180分钟(加长版) / 龙纹身的女孩 / 犯罪 / 剧情 / 悬疑 / 惊悚 / 尼科莱·阿尔赛 Nikolaj Arcel / 拉斯莫斯·海斯特贝格 Rasmus Heisterberg / 斯蒂格·拉赫松 Stieg Larsson / 瑞典语 / 英语;https://movie.douban.com/subject/3217894/;2018-09-09;0
后窗惊魂 / Disturbia;2007-04-13(美国) / 希亚·拉博夫 / 萨拉·罗默尔 / 凯瑞-安·莫斯 / 大卫·摩斯 / 艾伦·余 / 马特·克拉文 / 何塞·巴勃罗·坎蒂略 / 维奥拉·戴维斯 / 查尔斯·卡罗尔 / Larry Varanelli / 阿曼达·沃尔什 / Luciano Rauso / Clayton Mattingly / 美国 / D·J·卡卢索 / 105 分钟 / 后窗惊魂 / 悬疑 / 惊悚 / 克里斯托弗·B·兰敦 Christopher B. Landon / Carl Ellsworth / 英语 / 西班牙语;https://movie.douban.com/subject/1946877/;2018-09-09;0
僵尸新娘 / Corpse Bride;2005-09-07(威尼斯电影节) / 2005-09-23(美国) / 2005-10-21(英国) / 约翰尼·德普 / 海伦娜·伯翰·卡特 / 艾米丽·沃森 / 崔茜·尤玛 / 保罗·怀特豪斯 / 乔安娜·林莉 / 阿尔伯特·芬尼 / 理查德·E·格兰特 / 克里斯托弗·李 / 迈克尔·高夫 / 简·霍洛克斯 / 恩·赖特尔 / 迪普·罗伊 / 丹尼·艾夫曼 / 斯蒂芬·巴兰坦 / 丽莎·凯 / 美国 / 英国 / 蒂姆·波顿 / 迈克·约翰逊 / 77分钟 / 僵尸新娘 / 剧情 / 动画 / 奇幻 / 蒂姆·波顿 Tim Burton / 卡洛斯·格兰奇尔 Carlos Grangel / 约翰·奥古斯特 John August / 卡罗琳·汤普森 Caroline Thompson / 帕米拉·帕特勒 Pamela Pettler / 英语;https://movie.douban.com/subject/1309060/;2018-09-09;0
变相怪杰 / The Mask;1994-07-29(美国) / 金·凯瑞 / 卡梅隆·迪亚兹 / 彼得·里格特 / 彼得·格林纳 / 艾米·雅丝贝克 / Denis Forest / 理查德·杰尼 / Max / Robert Keith / 陆建艺 / 吴永庆 / Wendy L. Walsh / 雷格·E·凯蒂 / 蒂姆·巴格莱 / 布莱克·克拉克 / Orestes Matacena / 乔莉·费舍尔 / 本·斯坦 / 南茜·费什 / Eamonn Roche / 加雷特·佐藤 / Robert O'Reilly / 梅多·威廉姆斯 / 美国 / 查克·拉塞尔 / 101分钟 / 变相怪杰 / 喜剧 / 奇幻 / Mike Werb / 英语 / 瑞典语;https://movie.douban.com/subject/1297570/;2018-09-09;0
魔力麦克 / Magic Mike;2012-06-29(美国) / 查宁·塔图姆 / 马修·麦康纳 / 马特·波莫 / 亚历克斯·帕蒂弗 / 乔·曼根尼罗 / 雷德·卡罗林 / 亚当·罗德里格兹 / 凯文·纳什 / 奥立薇娅·玛恩 / 丽莉·克亚芙 / 科迪·霍恩 / 米凯拉·约翰逊 / 丹妮斯·瓦西 / 詹姆斯·马丁·凯利 / 卡姆林·格里梅斯 / 凯特·伊斯顿 / 加布里埃尔·伊格莱西亚斯 / 贝琪·勃兰特 / 莫洽·梦若 / 妮可·亚历山德拉·希普利 / 凯特琳·杰拉德 / 美国 / 史蒂文·索德伯格 / 110分钟 / 魔力麦克 / 剧情 / 喜剧 / 情色 / 雷德·卡罗林 Reid Carolin / 英语;https://movie.douban.com/subject/6383498/;2018-09-09;0
狼犬丹尼 / Unleashed;2005-02-02(法国) / 李连杰 / 摩根·弗里曼 / 鲍勃·霍斯金斯 / 凯瑞·康顿 / 文森特·里根 / Carole Ann Wilson / Valérie Hénin / 斯科特·阿金斯 / Sebastien Soudais / Vincent Tulli / 西尔维奥·西马克 / Patrick Oliver / 塔梅尔·哈桑 / 菲丽达·劳 / 克里斯蒂安·加奇奥 / 马克·黄 / 迈克·兰伯特 / 法国 / 美国 / 英国 / 路易斯·莱特里尔 / 103分钟 / 狼犬丹尼 / 剧情 / 动作 / 犯罪 / Luc Besson / 英语;https://movie.douban.com/subject/1309211/;2018-09-09;0
查理和巧克力工厂 / Charlie and the Chocolate Factory;2005-07-15(美国) / 约翰尼·德普 / 弗莱迪·海默 / 海伦娜·伯翰·卡特 / 克里斯托弗·李 / 诺亚·泰勒 / 大卫·凯利 / 米西·派勒 / 詹姆斯·福克斯 / 安娜索菲亚·罗伯 / 迪普·罗伊 / 亚当·戈德利 / 弗兰西斯卡·托格内尔 / 茱莉亚·温特 / 乔丹·弗雷 / 菲利普·韦格拉茨 / 姜广涛 / 加里克·哈根 / 托德·博伊斯 / 凯文·埃尔登 / 谢莉·康恩 / 艾琳·伊赛尔 / 王祖蓝 / Nitin Ganatra / Oscar James / 马克·希普 / 吉奥菲·侯德 / 丹尼·艾夫曼 / 丽兹·史密斯 / 安妮特·白兰特 / Ray Verma / Stephen Humby / Blair Dunlop / Hubertus Geller / David Morris / 美国 / 英国 / 澳大利亚 / 蒂姆·波顿 / 115 分钟 / 查理和巧克力工厂 / 喜剧 / 奇幻 / 冒险 / 罗尔德·达尔 Roald Dahl / 约翰·奥古斯特 John August / 英语;https://movie.douban.com/subject/1309101/;2018-09-09;0
离开拉斯维加斯 / Leaving Las Vegas;1995-10-27 / 尼古拉斯·凯奇 / 伊丽莎白·苏 / 朱利安·山德斯 / 理查德·刘易斯 / 斯蒂文·韦伯 / 玛莉丝卡·哈吉塔 / 劳里·梅特卡夫 / 李·厄米 / 大卫·布里斯宾 / 肖妮·史密斯 / 埃德·劳特尔 / 弗伦奇·斯图尔特 / 朱利安·列侬 / 鲍勃·拉菲尔森 / 马克·科波拉 / 迈克尔·A·古尔津 / 杰瑞米·乔丹 / 山德·贝克利 / 戈登·迈克尔斯 / Camille King / 卢辛达·珍妮 / 托马斯·科帕切 / Waldemar Kalinowski / 保罗·奎恩 / Davidlee Willson / 丹尼·赫斯顿 / 迈克·菲吉斯 / 文森特·沃德 / 艾米丽·普格特 / 瓦莱丽亚·戈利诺 / 格拉汉姆·贝克尔 / 凯莉·洛维 / 美国 / 法国 / 英国 / 迈克·菲吉斯 / 111 分钟 / 离开拉斯维加斯 / 剧情 / 爱情 / Mike Figgis / 英语 / 俄语;https://movie.douban.com/subject/1293596/;2018-09-09;0
